rent_station_no,rent_station_name,latitude,longitude,district_name,detail_address,rent_hour,hour_rent_cnt,total_rent_cnt,hour_ratio,cluster,time
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,6,163.0,2720.0,0.059926471,2,2025-01-01 06:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,7,399.0,2720.0,0.146691176,2,2025-01-01 07:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,8,604.0,2720.0,0.222058824,2,2025-01-01 08:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,9,105.0,2720.0,0.038602941,2,2025-01-01 09:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,10,48.0,2720.0,0.017647059,2,2025-01-01 10:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,11,50.0,2720.0,0.018382353,2,2025-01-01 11:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,12,74.0,2720.0,0.027205882,2,2025-01-01 12:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,13,75.0,2720.0,0.027573529,2,2025-01-01 13:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,14,71.0,2720.0,0.026102941,2,2025-01-01 14:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,15,102.0,2720.0,0.0375,2,2025-01-01 15:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,16,114.0,2720.0,0.041911765,2,2025-01-01 16:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,17,99.0,2720.0,0.036397059,2,2025-01-01 17:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,18,233.0,2720.0,0.085661765,2,2025-01-01 18:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,19,127.0,2720.0,0.046691176,2,2025-01-01 19:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,20,82.0,2720.0,0.030147059,2,2025-01-01 20:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,21,72.0,2720.0,0.026470588,2,2025-01-01 21:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,22,53.0,2720.0,0.019485294,2,2025-01-01 22:00:00
3427.0,인왕산 아이파크 정문,37.57666779,126.9558487,종로구,서울특별시 종로구 무악동 60-5,23,36.0,2720.0,0.013235294,2,2025-01-01 23:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,0,45.0,1540.0,0.029220779,0,2025-01-01 00:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,1,47.0,1540.0,0.030519481,0,2025-01-01 01:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,2,27.0,1540.0,0.017532468,0,2025-01-01 02:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,3,20.0,1540.0,0.012987013,0,2025-01-01 03:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,4,10.0,1540.0,0.006493506,0,2025-01-01 04:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,5,5.0,1540.0,0.003246753,0,2025-01-01 05:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,6,24.0,1540.0,0.015584416,0,2025-01-01 06:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,7,136.0,1540.0,0.088311688,0,2025-01-01 07:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,8,137.0,1540.0,0.088961039,0,2025-01-01 08:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,9,33.0,1540.0,0.021428571,0,2025-01-01 09:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,10,45.0,1540.0,0.029220779,0,2025-01-01 10:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,11,46.0,1540.0,0.02987013,0,2025-01-01 11:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,12,58.0,1540.0,0.037662338,0,2025-01-01 12:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,13,65.0,1540.0,0.042207792,0,2025-01-01 13:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,14,100.0,1540.0,0.064935065,0,2025-01-01 14:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,15,94.0,1540.0,0.061038961,0,2025-01-01 15:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,16,129.0,1540.0,0.083766234,0,2025-01-01 16:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,17,126.0,1540.0,0.081818182,0,2025-01-01 17:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,18,153.0,1540.0,0.099350649,0,2025-01-01 18:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,19,75.0,1540.0,0.048701299,0,2025-01-01 19:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,20,60.0,1540.0,0.038961039,0,2025-01-01 20:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,21,50.0,1540.0,0.032467532,0,2025-01-01 21:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,22,30.0,1540.0,0.019480519,0,2025-01-01 22:00:00
3428.0,서울미술관,37.59512711,126.9634934,종로구,서울특별시 종로구 부암동 202-1,23,25.0,1540.0,0.016233766,0,2025-01-01 23:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,0,26.0,1618.0,0.016069221,0,2025-01-01 00:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,1,46.0,1618.0,0.028430161,0,2025-01-01 01:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,2,42.0,1618.0,0.025957973,0,2025-01-01 02:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,3,177.0,1618.0,0.109394314,0,2025-01-01 03:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,4,37.0,1618.0,0.022867738,0,2025-01-01 04:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,5,3.0,1618.0,0.001854141,0,2025-01-01 05:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,6,30.0,1618.0,0.018541409,0,2025-01-01 06:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,7,126.0,1618.0,0.077873918,0,2025-01-01 07:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,8,271.0,1618.0,0.167490729,0,2025-01-01 08:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,9,37.0,1618.0,0.022867738,0,2025-01-01 09:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,10,26.0,1618.0,0.016069221,0,2025-01-01 10:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,11,29.0,1618.0,0.017923362,0,2025-01-01 11:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,12,60.0,1618.0,0.037082818,0,2025-01-01 12:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,13,74.0,1618.0,0.045735476,0,2025-01-01 13:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,14,88.0,1618.0,0.054388133,0,2025-01-01 14:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,15,87.0,1618.0,0.053770087,0,2025-01-01 15:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,16,86.0,1618.0,0.05315204,0,2025-01-01 16:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,17,70.0,1618.0,0.043263288,0,2025-01-01 17:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,18,135.0,1618.0,0.083436341,0,2025-01-01 18:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,19,56.0,1618.0,0.03461063,0,2025-01-01 19:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,20,50.0,1618.0,0.030902349,0,2025-01-01 20:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,21,28.0,1618.0,0.017305315,0,2025-01-01 21:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,22,29.0,1618.0,0.017923362,0,2025-01-01 22:00:00
3429.0,HW컨벤션센터 앞,37.59725952,126.963089,종로구,서울특별시 종로구 부암동 134-2,23,5.0,1618.0,0.003090235,0,2025-01-01 23:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,0,58.0,2262.0,0.025641026,0,2025-01-01 00:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,1,96.0,2262.0,0.042440318,0,2025-01-01 01:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,2,63.0,2262.0,0.027851459,0,2025-01-01 02:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,3,31.0,2262.0,0.013704686,0,2025-01-01 03:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,4,14.0,2262.0,0.006189213,0,2025-01-01 04:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,5,7.0,2262.0,0.003094607,0,2025-01-01 05:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,6,33.0,2262.0,0.014588859,0,2025-01-01 06:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,7,64.0,2262.0,0.028293546,0,2025-01-01 07:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,8,116.0,2262.0,0.051282051,0,2025-01-01 08:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,9,85.0,2262.0,0.037577365,0,2025-01-01 09:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,10,104.0,2262.0,0.045977011,0,2025-01-01 10:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,11,115.0,2262.0,0.050839965,0,2025-01-01 11:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,12,102.0,2262.0,0.045092838,0,2025-01-01 12:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,13,119.0,2262.0,0.052608311,0,2025-01-01 13:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,14,66.0,2262.0,0.029177719,0,2025-01-01 14:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,15,105.0,2262.0,0.046419098,0,2025-01-01 15:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,16,240.0,2262.0,0.106100796,0,2025-01-01 16:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,17,305.0,2262.0,0.134836428,0,2025-01-01 17:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,18,241.0,2262.0,0.106542882,0,2025-01-01 18:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,19,77.0,2262.0,0.034040672,0,2025-01-01 19:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,20,74.0,2262.0,0.032714412,0,2025-01-01 20:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,21,50.0,2262.0,0.022104332,0,2025-01-01 21:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,22,30.0,2262.0,0.013262599,0,2025-01-01 22:00:00
3431.0,로제우스 레포츠센터,37.60760117,126.9576874,종로구,서울특별시 종로구 구기동 110-22,23,67.0,2262.0,0.029619805,0,2025-01-01 23:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,0,251.0,13526.0,0.018556853,1,2025-01-01 00:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,1,271.0,13526.0,0.020035487,1,2025-01-01 01:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,2,204.0,13526.0,0.015082064,1,2025-01-01 02:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,3,123.0,13526.0,0.009093598,1,2025-01-01 03:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,4,105.0,13526.0,0.007762827,1,2025-01-01 04:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,5,52.0,13526.0,0.003844448,1,2025-01-01 05:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,6,148.0,13526.0,0.01094189,1,2025-01-01 06:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,7,431.0,13526.0,0.031864557,1,2025-01-01 07:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,8,617.0,13526.0,0.045615851,1,2025-01-01 08:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,9,432.0,13526.0,0.031938489,1,2025-01-01 09:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,10,383.0,13526.0,0.028315836,1,2025-01-01 10:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,11,839.0,13526.0,0.062028685,1,2025-01-01 11:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,12,860.0,13526.0,0.063581251,1,2025-01-01 12:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,13,900.0,13526.0,0.066538518,1,2025-01-01 13:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,14,783.0,13526.0,0.057888511,1,2025-01-01 14:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,15,773.0,13526.0,0.057149194,1,2025-01-01 15:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,16,772.0,13526.0,0.057075262,1,2025-01-01 16:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,17,972.0,13526.0,0.0718616,1,2025-01-01 17:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,18,1331.0,13526.0,0.098403076,1,2025-01-01 18:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,19,944.0,13526.0,0.069791513,1,2025-01-01 19:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,20,752.0,13526.0,0.055596629,1,2025-01-01 20:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,21,754.0,13526.0,0.055744492,1,2025-01-01 21:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,22,532.0,13526.0,0.039331658,1,2025-01-01 22:00:00
3432.0,종로2가 사거리,37.57001877,126.9888077,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,23,297.0,13526.0,0.021957711,1,2025-01-01 23:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,0,879.0,27238.0,0.032271092,1,2025-01-01 00:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,1,447.0,27238.0,0.016410897,1,2025-01-01 01:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,2,400.0,27238.0,0.014685366,1,2025-01-01 02:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,3,233.0,27238.0,0.008554226,1,2025-01-01 03:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,4,109.0,27238.0,0.004001762,1,2025-01-01 04:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,5,171.0,27238.0,0.006277994,1,2025-01-01 05:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,6,341.0,27238.0,0.012519275,1,2025-01-01 06:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,7,790.0,27238.0,0.029003598,1,2025-01-01 07:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,8,2802.0,27238.0,0.102870989,1,2025-01-01 08:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,9,1303.0,27238.0,0.04783758,1,2025-01-01 09:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,10,809.0,27238.0,0.029701153,1,2025-01-01 10:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,11,935.0,27238.0,0.034327043,1,2025-01-01 11:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,12,1103.0,27238.0,0.040494897,1,2025-01-01 12:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,13,1015.0,27238.0,0.037264116,1,2025-01-01 13:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,14,1159.0,27238.0,0.042550848,1,2025-01-01 14:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,15,1032.0,27238.0,0.037888244,1,2025-01-01 15:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,16,1367.0,27238.0,0.050187238,1,2025-01-01 16:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,17,1855.0,27238.0,0.068103385,1,2025-01-01 17:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,18,3017.0,27238.0,0.110764373,1,2025-01-01 18:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,19,2151.0,27238.0,0.078970556,1,2025-01-01 19:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,20,1580.0,27238.0,0.058007196,1,2025-01-01 20:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,21,1418.0,27238.0,0.052059623,1,2025-01-01 21:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,22,1347.0,27238.0,0.04945297,1,2025-01-01 22:00:00
3500.0,군자역2번출구,37.55758667,127.0796967,광진구,서울특별시 광진구 능동로 313 군자역2번출구,23,975.0,27238.0,0.03579558,1,2025-01-01 23:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,0,244.0,10560.0,0.023106061,1,2025-01-01 00:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,0,287.0,11689.0,0.024552999,1,2025-01-01 00:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,1,224.0,11689.0,0.019163316,1,2025-01-01 01:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,1,194.0,10560.0,0.018371212,1,2025-01-01 01:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,2,147.0,11689.0,0.012575926,1,2025-01-01 02:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,2,159.0,10560.0,0.015056818,1,2025-01-01 02:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,3,136.0,11689.0,0.01163487,1,2025-01-01 03:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,3,71.0,10560.0,0.006723485,1,2025-01-01 03:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,4,113.0,11689.0,0.009667208,1,2025-01-01 04:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,4,57.0,10560.0,0.005397727,1,2025-01-01 04:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,5,369.0,11689.0,0.031568141,1,2025-01-01 05:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,5,293.0,10560.0,0.027746212,1,2025-01-01 05:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,6,145.0,10560.0,0.013731061,1,2025-01-01 06:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,6,294.0,11689.0,0.025151852,1,2025-01-01 06:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,7,435.0,10560.0,0.041193182,1,2025-01-01 07:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,7,556.0,11689.0,0.047566088,1,2025-01-01 07:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,8,977.0,11689.0,0.083582856,1,2025-01-01 08:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,8,853.0,10560.0,0.080776515,1,2025-01-01 08:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,9,726.0,10560.0,0.06875,1,2025-01-01 09:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,9,800.0,11689.0,0.068440414,1,2025-01-01 09:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,10,475.0,10560.0,0.044981061,1,2025-01-01 10:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,10,485.0,11689.0,0.041492001,1,2025-01-01 10:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,11,436.0,11689.0,0.037300026,1,2025-01-01 11:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,11,458.0,10560.0,0.043371212,1,2025-01-01 11:00:00
3501.0,광진구청 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,12,363.0,10560.0,0.034375,1,2025-01-01 12:00:00
3501.0,K&S빌딩 앞,37.53950119,127.0830002,광진구,서울특별시 광진구 자양로 131 광진구청 앞,12,426.0,11689.0,0.03644452,1,2025-01-01 12:00:00
